,age,default,housing,loan,duration,campaign,previous,deposit
6558,46,no,no,no,94,2,0,0
6559,32,no,yes,no,76,7,0,0
6560,39,no,no,no,148,4,0,0
6561,35,no,yes,no,73,4,0,0
6562,37,no,no,yes,155,6,5,0
6563,45,no,yes,no,75,2,1,0
6564,38,no,yes,no,360,1,0,0
6565,52,no,no,no,613,1,0,0
6566,28,no,yes,no,68,2,2,0
6567,35,no,yes,no,166,2,6,0
6568,45,no,no,no,146,2,0,0
6569,33,no,no,yes,678,4,1,0
6570,42,no,yes,no,50,2,0,0
6571,23,no,no,no,158,2,0,0
6572,49,no,yes,no,95,3,0,0
6573,52,no,no,yes,175,1,0,0
6574,27,no,no,no,255,1,0,0
6575,34,no,yes,no,240,2,0,0
6576,31,no,yes,no,101,13,0,0
6577,45,no,yes,no,108,5,0,0
6578,32,no,no,no,206,3,0,0
6579,51,no,yes,no,666,3,3,0
6580,56,no,no,no,193,1,0,0
6581,44,no,yes,no,232,1,1,0
6582,41,no,yes,no,130,1,0,0
6583,54,no,no,no,7,4,0,0
6584,31,no,yes,no,342,2,0,0
6585,25,no,yes,no,176,2,0,0
6586,50,no,no,no,903,4,0,0
6587,41,no,yes,no,57,2,0,0
6588,33,no,yes,no,897,5,0,0
6589,49,no,yes,no,350,1,0,0
6590,34,no,no,no,342,3,0,0
6591,60,no,no,no,121,3,0,0
6592,45,no,yes,no,150,2,2,0
6593,40,no,no,no,61,1,0,0
6594,50,no,yes,no,174,1,0,0
6595,27,no,yes,no,138,2,0,0
6596,53,no,no,no,205,4,0,0
6597,31,no,yes,no,111,2,0,0
6598,24,no,yes,no,14,3,4,0
6599,68,no,no,no,158,1,3,0
6600,27,no,yes,yes,297,2,0,0
6601,46,no,no,no,218,5,0,0
6602,23,no,yes,yes,197,10,0,0
6603,76,no,no,no,231,1,0,0
6604,48,no,yes,yes,55,1,0,0
6605,60,no,no,no,636,2,0,0
6606,46,no,no,yes,115,1,0,0
6607,36,no,yes,no,136,3,0,0
6608,30,no,yes,no,266,1,2,0
6609,33,no,yes,no,505,2,1,0
6610,36,no,yes,no,18,7,0,0
6611,44,no,yes,no,698,1,0,0
6612,36,no,yes,no,139,2,0,0
6613,44,no,no,no,318,2,0,0
6614,70,no,no,no,618,1,0,0
6615,48,no,no,yes,243,6,0,0
6616,52,no,no,no,57,1,0,0
6617,34,no,yes,no,169,2,0,0
6618,35,no,yes,no,238,6,5,0
6619,54,no,no,no,34,2,0,0
6620,47,no,no,no,49,2,0,0
6621,38,no,yes,no,161,12,0,0
6622,41,no,no,no,438,2,0,0
6623,28,no,yes,no,275,2,0,0
6624,58,no,no,yes,150,2,6,0
6625,59,no,no,no,273,2,0,0
6626,32,no,no,no,61,1,1,0
6627,55,no,yes,no,149,1,4,0
6628,38,no,no,no,154,1,0,0
6629,40,no,no,yes,201,5,0,0
6630,45,no,yes,yes,206,2,3,0
6631,42,no,no,no,1013,1,0,0
6632,53,no,yes,no,115,4,0,0
6633,32,no,no,no,226,9,0,0
6634,55,no,no,no,85,3,0,0
6635,54,no,no,yes,74,1,1,0
6636,46,no,no,yes,115,1,0,0
6637,39,no,yes,no,112,1,0,0
6638,36,no,no,no,190,1,0,0
6639,44,no,yes,no,360,1,0,0
6640,28,no,yes,no,419,5,7,0
6641,36,no,yes,no,160,1,0,0
6642,43,no,yes,yes,51,1,0,0
6643,25,no,yes,no,504,3,0,0
6644,31,no,yes,no,28,24,0,0
6645,60,no,no,no,128,2,0,0
6646,29,no,no,no,125,1,0,0
6647,46,no,yes,no,122,2,8,0
6648,31,no,no,no,284,2,0,0
6649,31,no,no,no,118,2,0,0
6650,45,no,yes,no,204,3,0,0
6651,60,no,no,yes,423,1,0,0
6652,50,no,no,no,152,2,2,0
6653,34,no,yes,no,243,2,1,0
6654,33,no,yes,no,74,1,1,0
6655,57,no,yes,no,38,3,0,0
6656,38,no,yes,no,84,1,0,0
6657,42,no,yes,no,31,1,0,0
6658,54,no,no,no,60,1,0,0
6659,46,no,no,no,152,3,0,0
6660,59,no,yes,no,104,1,2,0
6661,38,no,yes,no,70,1,1,0
6662,49,no,no,no,77,8,0,0
6663,49,no,no,no,123,1,0,0
6664,30,no,yes,no,67,5,0,0
6665,52,no,no,yes,193,6,0,0
6666,38,no,no,no,1291,3,0,0
6667,44,no,yes,no,7,5,4,0
6668,39,no,yes,yes,215,3,0,0
6669,38,no,no,no,63,2,0,0
6670,36,no,yes,no,154,3,1,0
6671,32,no,yes,no,360,1,0,0
6672,57,no,yes,yes,145,8,0,0
6673,45,no,no,yes,79,1,0,0
6674,43,no,yes,no,131,1,0,0
6675,42,no,yes,no,146,1,0,0
6676,58,no,no,no,362,3,0,0
6677,53,no,yes,no,96,2,0,0
6678,30,no,no,no,142,2,0,0
6679,40,no,yes,no,109,3,0,0
6680,35,no,no,yes,322,1,0,0
6681,34,no,yes,yes,64,1,0,0
6682,35,no,no,no,210,1,0,0
6683,28,no,no,no,199,2,17,0
6684,39,no,yes,no,84,3,0,0
6685,51,no,yes,no,369,1,0,0
6686,29,no,yes,no,194,5,0,0
6687,44,no,yes,yes,210,3,0,0
6688,32,no,yes,yes,120,6,0,0
6689,28,no,no,no,78,4,0,0
6690,53,no,yes,no,97,1,0,0
6691,81,no,no,no,128,1,0,0
6692,33,no,yes,yes,29,3,0,0
6693,37,yes,yes,yes,42,7,0,0
6694,37,no,no,no,1113,1,0,0
6695,35,no,yes,no,58,1,1,0
6696,30,no,no,yes,171,5,0,0
6697,43,no,yes,no,351,1,3,0
6698,45,no,no,yes,306,1,0,0
6699,34,no,yes,no,254,2,0,0
6700,40,no,no,yes,359,2,5,0
6701,60,no,no,yes,227,1,0,0
6702,54,no,no,yes,130,2,0,0
6703,39,no,yes,yes,153,1,1,0
6704,44,no,yes,no,74,1,0,0
6705,32,no,yes,no,231,4,0,0
6706,34,no,yes,no,372,2,2,0
6707,44,no,no,no,27,1,0,0
6708,30,no,yes,no,335,1,0,0
6709,47,no,no,no,108,1,0,0
6710,74,no,no,no,251,2,2,0
6711,27,no,yes,no,124,1,0,0
6712,34,no,yes,no,31,2,0,0
6713,52,no,yes,yes,87,1,0,0
6714,32,no,yes,yes,158,4,6,0
6715,42,no,yes,no,118,1,0,0
6716,31,no,yes,no,419,1,0,0
6717,31,no,no,no,118,2,0,0
6718,31,no,yes,yes,518,1,0,0
6719,57,yes,no,yes,337,1,0,0
6720,40,no,yes,yes,399,2,3,0
6721,23,no,yes,no,193,1,0,0
6722,43,no,no,no,108,7,3,0
6723,45,no,no,no,49,7,0,0
6724,58,no,yes,yes,98,1,0,0
6725,38,no,yes,no,477,2,1,0
6726,48,no,no,no,139,5,0,0
6727,47,no,no,no,282,4,0,0
6728,49,no,yes,no,225,1,1,0
6729,28,no,yes,no,108,5,0,0
6730,31,no,no,no,138,1,0,0
6731,38,no,yes,no,113,1,2,0
6732,43,no,no,yes,180,1,0,0
6733,52,no,no,no,477,2,0,0
6734,43,no,no,no,244,1,0,0
6735,29,no,yes,no,63,3,2,0
6736,45,no,no,no,106,2,0,0
6737,59,no,no,no,133,1,0,0
6738,48,no,no,no,254,4,0,0
6739,30,no,no,no,125,5,0,0
6740,23,no,yes,no,70,3,0,0
6741,38,no,yes,no,8,2,0,0
6742,52,no,yes,no,224,1,0,0
6743,44,no,yes,yes,490,1,0,0
6744,34,no,no,yes,104,1,0,0
6745,32,no,no,no,113,2,0,0
6746,41,no,yes,no,141,4,0,0
6747,31,no,yes,no,215,2,11,0
6748,40,no,yes,no,95,3,0,0
6749,52,no,no,no,19,1,0,0
6750,32,no,yes,no,100,2,1,0
6751,26,no,yes,yes,215,1,0,0
6752,29,no,yes,no,170,5,0,0
6753,31,no,yes,yes,85,1,0,0
6754,48,no,no,no,104,13,0,0
6755,27,no,yes,no,166,4,0,0
6756,30,no,yes,no,475,3,0,0
6757,28,no,yes,yes,31,9,4,0
6758,35,no,yes,no,155,6,0,0
6759,47,no,no,no,54,3,0,0
6760,35,no,yes,no,265,1,2,0
6761,31,no,yes,no,247,1,0,0
6762,53,no,yes,no,730,1,0,0
6763,26,no,yes,no,98,2,0,0
6764,35,no,yes,no,99,1,2,0
6765,29,no,yes,no,8,8,0,0
6766,39,no,yes,no,313,4,5,0
6767,31,no,no,no,27,14,0,0
6768,48,no,no,no,96,3,0,0
6769,36,no,no,no,5,1,4,0
6770,27,no,yes,no,54,3,0,0
6771,49,no,no,no,115,2,0,0
6772,34,no,yes,no,128,5,0,0
6773,28,no,no,no,81,1,0,0
6774,49,no,no,no,162,7,0,0
6775,35,no,yes,no,294,2,0,0
6776,53,no,no,no,92,2,0,0
6777,58,no,no,no,188,6,0,0
6778,37,no,yes,no,94,2,0,0
6779,27,no,no,no,98,1,1,0
6780,30,no,yes,yes,292,1,0,0
6781,35,no,yes,no,1019,1,0,0
6782,32,no,no,yes,301,3,0,0
6783,53,no,no,no,88,2,0,0
6784,34,no,yes,yes,92,1,0,0
6785,38,no,yes,no,42,5,0,0
6786,34,no,yes,yes,136,1,2,0
6787,40,no,yes,yes,373,1,0,0
6788,48,no,no,no,117,1,0,0
6789,30,no,no,no,103,4,0,0
6790,31,no,yes,no,203,2,3,0
6791,37,no,yes,no,1740,2,0,0
6792,32,no,no,no,547,11,0,0
6793,40,no,yes,no,332,2,0,0
6794,41,no,no,no,110,4,0,0
6795,52,no,yes,no,219,2,3,0
6796,29,no,yes,no,19,2,0,0
6797,49,yes,no,yes,206,1,0,0
6798,43,yes,no,no,25,19,0,0
6799,42,no,yes,no,168,1,0,0
6800,37,no,yes,no,190,2,7,0
6801,57,no,no,no,144,3,0,0
6802,25,no,yes,no,542,1,0,0
6803,30,no,yes,no,16,15,0,0
6804,31,no,yes,no,37,12,0,0
6805,49,yes,yes,no,182,2,0,0
6806,47,no,no,no,261,1,0,0
6807,57,no,yes,no,102,1,0,0
6808,26,no,no,no,382,1,0,0
6809,40,no,no,no,138,1,0,0
6810,34,no,yes,no,297,1,0,0
6811,41,no,yes,no,25,1,0,0
6812,53,no,no,yes,1209,3,0,0
6813,26,no,yes,no,232,1,0,0
6814,28,no,no,no,220,2,0,0
6815,54,no,yes,no,159,2,0,0
6816,42,no,no,no,153,3,0,0
6817,29,no,yes,no,169,3,0,0
6818,49,no,no,no,158,1,2,0
6819,32,no,no,yes,44,1,0,0
6820,29,no,no,no,136,19,0,0
6821,60,no,yes,no,22,1,0,0
6822,51,no,no,no,86,2,0,0
6823,40,no,no,no,133,2,0,0
6824,44,no,no,no,788,3,4,0
6825,47,no,yes,no,171,2,0,0
6826,32,no,yes,no,291,2,0,0
6827,43,no,no,no,365,2,0,0
6828,59,no,no,no,301,4,0,0
6829,24,no,yes,no,369,1,0,0
6830,26,no,yes,no,360,5,0,0
6831,37,no,no,no,193,8,0,0
6832,27,no,yes,no,84,1,0,0
6833,32,no,no,no,141,5,0,0
6834,44,no,yes,no,7,9,0,0
6835,34,no,yes,no,133,3,0,0
6836,39,no,yes,yes,88,2,0,0
6837,30,no,yes,no,98,1,1,0
6838,44,no,yes,yes,206,1,0,0
6839,22,no,no,yes,119,1,0,0
6840,28,no,no,no,112,4,3,0
6841,41,no,yes,no,352,1,0,0
6842,30,no,no,yes,47,1,0,0
6843,36,no,no,no,8,13,0,0
6844,39,no,yes,no,303,1,1,0
6845,38,no,yes,no,253,3,0,0
6846,31,no,no,no,231,2,0,0
6847,29,no,yes,no,1434,2,4,0
6848,42,no,yes,no,297,3,0,0
6849,27,no,yes,no,236,2,2,0
6850,55,no,yes,no,171,1,0,0
6851,28,no,yes,no,188,1,0,0
6852,47,no,yes,no,170,2,0,0
6853,49,no,yes,no,412,2,0,0
6854,38,no,yes,no,138,4,0,0
6855,53,no,yes,no,517,1,0,0
6856,31,no,yes,no,296,2,0,0
6857,57,no,no,no,286,3,0,0
6858,36,no,no,no,22,6,6,0
6859,38,no,yes,no,167,2,3,0
6860,30,no,no,no,55,2,0,0
6861,36,no,no,no,858,7,0,0
6862,29,no,yes,no,327,6,0,0
6863,32,no,no,no,234,1,0,0
6864,48,no,no,no,362,2,0,0
6865,53,no,no,no,200,1,0,0
6866,35,no,yes,yes,344,4,0,0
6867,48,no,no,no,81,8,0,0
6868,31,no,yes,no,66,1,1,0
6869,30,no,yes,yes,974,1,0,0
6870,28,no,yes,yes,164,2,0,0
6871,42,no,no,yes,106,2,0,0
6872,31,no,yes,no,224,1,0,0
6873,36,no,no,no,351,1,0,0
6874,43,no,yes,no,55,1,0,0
6875,28,no,yes,no,104,3,0,0
6876,34,no,no,no,210,5,0,0
6877,36,no,yes,yes,94,1,0,0
6878,28,no,yes,no,109,2,0,0
6879,34,no,yes,no,75,5,0,0
6880,53,no,no,no,145,1,0,0
6881,52,no,no,no,77,4,0,0
6882,44,no,yes,no,105,3,0,0
6883,58,no,no,no,187,1,0,0
6884,47,no,no,no,247,2,0,0
6885,40,no,yes,no,59,4,0,0
6886,39,no,yes,no,211,2,0,0
6887,33,no,no,no,126,4,0,0
6888,23,no,yes,no,170,2,0,0
6889,31,no,yes,no,369,2,0,0
6890,39,no,yes,no,208,3,0,0
6891,42,no,no,no,131,2,0,0
6892,46,no,no,no,100,2,0,0
6893,22,no,no,no,112,1,0,0
6894,50,no,yes,no,35,1,1,0
6895,50,no,yes,no,425,1,2,0
6896,34,no,yes,no,378,1,0,0
6897,40,no,no,no,71,1,4,0
6898,39,no,yes,yes,181,1,0,0
6899,51,no,yes,no,30,1,0,0
6900,45,no,yes,no,788,2,0,0
6901,34,no,yes,no,265,1,2,0
6902,30,no,yes,no,306,1,0,0
6903,57,no,yes,no,231,2,0,0
6904,42,no,yes,no,76,21,0,0
6905,51,no,no,yes,187,2,0,0
6906,38,no,yes,no,551,1,1,0
6907,60,no,yes,no,202,4,0,0
6908,38,no,yes,no,797,2,0,0
6909,37,no,no,yes,254,1,0,0
6910,34,no,yes,yes,197,2,1,0
6911,39,no,no,no,1151,5,0,0
6912,55,no,yes,no,140,9,4,0
6913,48,no,no,yes,76,1,0,0
6914,42,no,yes,no,166,1,2,0
6915,29,no,no,no,108,2,0,0
6916,33,no,yes,no,223,2,0,0
6917,35,no,yes,no,170,1,3,0
6918,28,no,yes,no,47,1,0,0
6919,26,no,no,no,110,2,1,0
6920,40,no,yes,no,13,4,4,0
6921,42,no,no,no,158,2,0,0
6922,49,no,yes,no,127,1,0,0
6923,32,no,yes,no,149,2,0,0
6924,33,yes,yes,no,623,1,0,0
6925,30,no,yes,no,74,1,0,0
6926,20,no,no,no,75,3,0,0
6927,51,no,yes,no,16,43,0,0
6928,38,no,yes,no,350,2,0,0
6929,53,no,yes,no,182,1,0,0
6930,34,no,yes,no,132,1,1,0
6931,30,no,yes,no,158,10,0,0
6932,36,no,yes,no,305,1,0,0
6933,36,no,no,no,133,11,0,0
6934,39,no,yes,no,237,1,0,0
6935,33,no,no,no,96,2,0,0
6936,42,no,no,no,325,2,0,0
6937,30,no,yes,no,104,1,0,0
6938,23,no,no,no,166,1,0,0
6939,37,no,no,yes,10,19,0,0
6940,77,no,no,no,108,5,0,0
6941,33,no,no,no,168,2,0,0
6942,33,no,yes,no,91,2,2,0
6943,40,no,yes,no,171,1,0,0
6944,58,no,no,no,336,7,0,0
6945,29,no,yes,yes,257,3,0,0
6946,43,no,yes,no,161,2,0,0
6947,34,no,no,no,254,2,3,0
6948,38,no,yes,no,93,1,0,0
6949,38,no,yes,no,46,1,0,0
6950,40,no,no,no,313,1,0,0
6951,59,no,no,no,459,1,3,0
6952,44,no,no,yes,19,13,0,0
6953,60,no,no,no,8,9,0,0
6954,37,no,no,no,107,1,3,0
6955,50,no,no,no,407,1,0,0
6956,50,no,yes,no,248,1,0,0
6957,35,no,yes,yes,142,1,0,0
6958,39,no,yes,no,147,1,1,0
6959,29,no,yes,no,73,4,0,0
6960,34,no,no,no,91,2,0,0
6961,31,no,no,no,133,2,0,0
6962,51,no,no,no,278,2,0,0
6963,46,no,no,no,174,1,0,0
6964,27,no,yes,no,53,9,8,0
6965,61,no,no,no,154,1,2,0
6966,34,no,yes,no,269,1,0,0
6967,30,no,yes,no,116,2,0,0
6968,58,no,no,no,184,1,5,0
6969,30,no,no,no,276,2,0,0
6970,50,no,yes,no,78,3,0,0
6971,30,no,no,no,197,3,0,0
6972,43,no,yes,yes,42,1,0,0
6973,35,no,yes,no,47,1,0,0
6974,36,no,yes,no,529,1,3,0
6975,46,no,no,no,138,8,0,0
6976,46,no,yes,no,138,3,0,0
6977,29,no,yes,no,6,1,0,0
6978,48,no,no,no,340,3,8,0
6979,50,no,no,no,255,2,0,0
6980,53,no,yes,yes,586,2,0,0
6981,38,no,no,yes,82,2,1,0
6982,27,no,yes,no,295,2,0,0
6983,36,no,yes,no,82,1,3,0
6984,48,no,no,no,119,2,0,0
6985,59,no,no,no,8,8,0,0
6986,21,no,no,no,404,1,0,0
6987,56,no,yes,no,379,5,0,0
6988,57,no,no,no,121,2,0,0
6989,41,no,yes,no,120,4,0,0
6990,36,no,yes,no,566,7,0,0
6991,45,no,no,yes,157,1,0,0
6992,40,no,yes,yes,230,7,0,0
6993,30,no,yes,no,129,2,0,0
6994,75,no,no,no,505,1,0,0
6995,35,no,yes,no,46,2,0,0
6996,58,no,yes,no,15,1,0,0
6997,29,no,yes,no,375,2,0,0
6998,54,no,yes,yes,120,1,2,0
6999,28,no,yes,no,73,2,0,0
7000,33,no,no,no,699,2,2,0
7001,56,no,no,yes,111,1,0,0
7002,50,no,yes,no,348,1,0,0
7003,37,no,yes,no,70,1,0,0
7004,49,no,yes,yes,43,2,0,0
7005,54,no,yes,no,352,1,2,0
7006,40,no,no,no,105,6,0,0
7007,33,no,no,no,161,1,2,0
7008,48,no,yes,no,612,1,1,0
7009,43,no,no,no,95,4,0,0
7010,35,no,yes,no,129,1,0,0
7011,55,no,no,no,94,6,0,0
7012,33,no,yes,yes,124,2,2,0
7013,41,no,no,no,352,1,0,0
7014,57,no,yes,no,157,6,0,0
7015,50,no,no,no,128,12,0,0
7016,63,no,yes,no,115,3,4,0
7017,33,no,yes,no,293,1,0,0
7018,47,no,no,no,885,3,0,0
7019,36,no,yes,no,26,1,0,0
7020,23,no,yes,no,97,1,0,0
7021,33,no,yes,no,432,2,4,0
7022,36,no,no,yes,261,6,0,0
7023,47,no,yes,no,376,2,0,0
7024,39,no,no,no,93,25,0,0
7025,44,no,yes,no,234,1,2,0
7026,60,no,yes,no,65,7,0,0
7027,42,no,no,yes,165,1,0,0
7028,32,no,no,no,190,2,0,0
7029,33,no,yes,no,125,2,0,0
7030,37,no,yes,no,401,4,0,0
7031,33,no,yes,no,268,1,0,0
7032,59,no,yes,no,84,4,0,0
7033,42,no,no,no,103,6,0,0
7034,59,yes,no,yes,127,2,0,0
7035,31,no,no,no,144,1,2,0
7036,50,no,yes,no,253,2,4,0
7037,29,no,yes,no,185,2,0,0
7038,36,no,no,no,67,2,2,0
7039,33,no,yes,yes,184,2,0,0
7040,38,no,no,no,56,1,0,0
7041,33,no,no,no,572,1,0,0
7042,36,no,yes,no,61,3,0,0
7043,36,no,yes,no,126,1,0,0
7044,44,no,yes,no,136,1,0,0
7045,29,no,no,yes,121,4,0,0
7046,44,no,yes,no,378,1,0,0
7047,55,no,yes,no,142,2,0,0
7048,38,no,yes,no,291,4,1,0
7049,39,no,no,yes,265,4,0,0
7050,45,no,yes,no,263,2,0,0
7051,36,no,yes,no,144,2,0,0
7052,36,no,yes,no,125,1,0,0
7053,59,no,yes,no,107,1,0,0
7054,41,no,yes,no,149,2,0,0
7055,29,no,yes,no,43,1,0,0
7056,50,no,yes,no,119,1,0,0
7057,51,no,yes,yes,17,1,0,0
7058,29,no,yes,no,363,1,7,0
7059,40,no,no,no,125,2,0,0
7060,36,no,no,no,31,1,0,0
7061,49,no,yes,yes,197,1,0,0
7062,45,no,yes,no,93,1,2,0
7063,40,no,no,no,126,1,0,0
7064,31,no,no,no,100,4,0,0
7065,32,no,no,no,135,6,0,0
7066,44,no,yes,no,208,8,0,0
7067,27,no,no,no,222,1,0,0
7068,25,no,no,no,68,1,0,0
7069,56,no,no,yes,285,2,0,0
7070,59,no,yes,no,238,2,0,0
7071,31,no,no,no,9,12,0,0
7072,49,no,yes,no,447,1,0,0
7073,50,no,no,no,701,1,0,0
7074,42,yes,no,no,115,1,0,0
7075,37,no,no,no,757,2,0,0
7076,36,no,yes,yes,270,2,1,0
7077,53,no,no,no,173,1,4,0
7078,51,no,no,no,388,1,0,0
7079,42,no,yes,no,140,1,0,0
7080,47,no,yes,no,193,1,0,0
7081,40,no,no,no,62,1,0,0
7082,25,no,yes,no,302,1,0,0
7083,36,no,yes,yes,166,1,2,0
7084,80,no,no,no,320,1,0,0
7085,60,no,no,no,64,11,0,0
7086,51,no,no,no,72,18,0,0
7087,59,no,no,yes,376,2,0,0
7088,80,no,no,no,87,3,0,0
7089,47,no,no,no,116,1,0,0
7090,36,no,yes,no,339,2,0,0
7091,31,yes,yes,no,72,1,0,0
7092,33,no,yes,no,198,4,0,0
7093,45,no,no,no,75,2,0,0
7094,33,no,no,no,335,1,3,0
7095,51,no,no,no,114,2,0,0
7096,51,no,yes,no,544,3,0,0
7097,48,no,no,no,145,1,0,0
7098,34,no,no,no,116,2,0,0
7099,28,no,yes,no,170,2,0,0
7100,33,no,no,no,241,1,1,0
7101,36,no,yes,yes,50,5,0,0
7102,40,no,yes,no,723,2,0,0
7103,34,no,yes,no,141,2,0,0
7104,31,no,yes,no,309,2,0,0
7105,49,no,no,no,297,2,0,0
7106,35,no,yes,no,214,4,3,0
7107,38,no,no,no,580,3,0,0
7108,32,no,yes,no,76,1,3,0
7109,33,no,no,no,111,4,0,0
7110,39,no,no,no,17,5,0,0
7111,30,no,yes,no,69,5,0,0
7112,53,no,yes,no,104,1,0,0
7113,24,no,yes,yes,250,1,0,0
7114,52,no,no,no,150,5,0,0
7115,27,no,no,no,205,3,0,0
7116,36,no,no,no,69,9,0,0
7117,29,no,yes,no,1223,3,1,0
7118,47,no,no,no,210,2,0,0
7119,43,no,yes,no,179,5,0,0
7120,48,no,yes,no,253,1,0,0
7121,57,no,no,no,344,1,0,0
7122,25,no,no,no,81,1,0,0
7123,43,no,no,no,149,1,0,0
7124,50,no,yes,no,79,6,0,0
7125,54,no,no,no,176,1,0,0
7126,38,no,no,no,636,1,0,0
7127,41,no,yes,no,238,3,4,0
7128,35,no,yes,no,131,1,0,0
7129,33,no,no,no,27,7,0,0
7130,51,no,yes,no,687,4,0,0
7131,29,no,no,no,355,1,0,0
7132,34,no,yes,yes,141,2,0,0
7133,51,no,yes,no,61,2,1,0
7134,58,no,yes,yes,1226,2,0,0
7135,50,yes,no,yes,153,7,0,0
7136,38,no,yes,no,157,1,0,0
7137,57,no,yes,yes,236,4,0,0
7138,49,no,yes,no,285,7,0,0
7139,42,no,yes,no,51,41,0,0
7140,33,no,no,no,159,2,0,0
7141,34,no,yes,no,61,2,0,0
7142,36,no,no,no,185,2,3,0
7143,60,no,no,no,219,1,0,0
7144,37,no,yes,no,118,1,0,0
7145,41,no,yes,no,233,2,0,0
7146,36,no,yes,no,151,1,0,0
7147,56,no,no,no,916,3,0,0
7148,34,no,yes,no,99,3,0,0
7149,33,no,yes,yes,129,1,0,0
7150,29,no,yes,no,126,3,0,0
7151,43,no,no,no,65,1,0,0
7152,29,no,no,no,186,1,0,0
7153,36,no,yes,no,456,4,0,0
7154,33,no,yes,no,143,3,1,0
7155,39,no,yes,yes,127,2,0,0
7156,26,no,yes,no,87,2,0,0
7157,41,no,yes,no,162,1,0,0
7158,36,no,no,no,304,3,0,0
7159,31,no,no,no,191,5,0,0
7160,34,no,yes,no,358,1,1,0
7161,28,no,yes,no,246,1,0,0
7162,47,no,no,no,216,9,0,0
7163,41,no,yes,no,22,8,0,0
7164,39,no,yes,yes,201,2,0,0
7165,53,no,yes,no,151,1,0,0
7166,45,no,no,no,238,1,0,0
7167,30,no,no,no,86,1,0,0
7168,39,no,yes,no,503,1,0,0
7169,30,no,no,no,404,2,0,0
7170,32,no,yes,yes,93,1,0,0
7171,66,no,no,no,388,4,0,0
7172,26,no,yes,no,1288,2,0,0
7173,30,no,yes,no,206,1,0,0
7174,42,no,no,no,73,2,0,0
7175,44,no,yes,no,265,2,0,0
7176,38,no,yes,no,55,1,1,0
7177,31,no,yes,no,135,2,0,0
7178,34,no,yes,no,124,2,0,0
7179,42,no,yes,no,400,3,0,0
7180,34,no,yes,no,90,1,0,0
7181,31,no,yes,no,414,1,1,0
7182,30,no,yes,no,17,5,0,0
7183,31,no,no,no,153,2,0,0
7184,47,no,yes,no,151,2,0,0
7185,52,no,no,no,83,3,0,0
7186,31,no,yes,no,559,3,0,0
7187,51,no,no,no,148,2,0,0
7188,48,no,yes,no,182,2,1,0
7189,47,no,yes,no,113,1,0,0
7190,55,no,yes,no,878,1,0,0
7191,58,no,yes,yes,206,6,6,0
7192,74,no,no,no,129,3,0,0
7193,30,no,no,yes,60,3,0,0
7194,40,yes,no,no,165,5,0,0
7195,50,no,yes,yes,36,3,0,0
7196,36,no,no,no,237,2,1,0
7197,26,no,yes,no,357,2,0,0
7198,30,no,no,no,3284,1,0,0
7199,34,no,yes,no,1062,1,0,0
7200,53,no,no,no,259,3,0,0
7201,42,no,yes,no,697,2,0,0
7202,33,no,yes,no,99,4,0,0
7203,35,no,yes,no,266,3,0,0
7204,33,no,yes,no,207,3,0,0
7205,41,no,yes,no,87,4,0,0
7206,40,no,yes,no,642,2,1,0
7207,32,no,no,no,231,2,0,0
7208,54,no,no,no,155,3,0,0
7209,31,no,yes,no,11,2,0,0
7210,35,no,no,yes,30,13,0,0
7211,47,no,no,no,83,2,0,0
7212,48,yes,yes,no,212,6,0,0
7213,50,no,no,yes,608,1,0,0
7214,33,no,no,no,13,12,0,0
7215,40,no,yes,no,119,1,0,0
7216,60,no,no,no,135,4,4,0
7217,68,no,no,no,92,5,0,0
7218,54,no,yes,no,227,1,0,0
7219,30,no,no,no,180,3,0,0
7220,42,no,yes,yes,167,1,0,0
7221,57,no,no,no,31,9,0,0
7222,28,no,yes,no,239,1,0,0
7223,55,no,no,no,64,1,0,0
7224,42,no,yes,no,203,1,0,0
7225,49,no,yes,no,42,3,0,0
7226,41,no,yes,yes,106,1,0,0
7227,31,no,no,no,123,2,0,0
7228,33,no,yes,no,329,1,1,0
7229,55,no,yes,no,41,3,0,0
7230,34,no,yes,no,158,2,0,0
7231,38,no,no,no,173,1,0,0
7232,46,no,yes,no,254,1,0,0
7233,49,no,yes,no,99,2,0,0
7234,44,no,no,no,111,1,2,0
7235,57,no,yes,no,173,11,0,0
7236,44,no,yes,no,604,1,0,0
7237,42,no,yes,no,192,32,0,0
7238,37,no,yes,no,97,6,0,0
7239,42,no,yes,no,7,4,5,0
7240,33,no,yes,yes,16,43,0,0
7241,31,no,yes,yes,185,1,0,0
7242,34,no,yes,no,113,1,2,0
7243,26,no,no,yes,575,1,0,0
7244,42,no,yes,no,365,5,0,0
7245,41,no,no,yes,222,4,4,0
7246,35,no,yes,no,65,3,0,0
7247,26,no,no,no,268,1,0,0
7248,42,no,yes,no,497,1,0,0
7249,36,no,yes,no,286,1,0,0
7250,60,no,no,no,175,2,1,0
7251,51,no,yes,yes,87,2,0,0
7252,32,no,no,no,148,2,0,0
7253,46,no,yes,no,164,2,0,0
7254,31,no,no,no,275,2,1,0
7255,42,no,yes,no,178,1,0,0
7256,45,no,yes,no,95,4,0,0
7257,31,no,no,yes,119,6,0,0
7258,41,no,yes,no,173,2,0,0
7259,28,no,yes,no,133,2,0,0
7260,41,no,no,no,351,2,0,0
7261,36,no,no,no,81,1,0,0
7262,41,no,yes,no,90,5,0,0
7263,40,no,no,no,177,2,3,0
